country,iso3,who_region,date,new_cases
Austria,AUT,European Region,2022/10/5,1
Austria,AUT,European Region,2022/10/6,0
Austria,AUT,European Region,2022/10/7,2
Austria,AUT,European Region,2022/10/10,0
Austria,AUT,European Region,2022/10/11,0
Austria,AUT,European Region,2022/10/12,3
Austria,AUT,European Region,2022/10/13,0
Austria,AUT,European Region,2022/10/14,0
Austria,AUT,European Region,2022/10/17,1
Austria,AUT,European Region,2022/10/19,2
Austria,AUT,European Region,2022/10/20,0
Austria,AUT,European Region,2022/10/21,0
Austria,AUT,European Region,2022/10/24,0
Austria,AUT,European Region,2022/10/25,0
Austria,AUT,European Region,2022/10/26,0
Belgium,BEL,European Region,2022/5/19,1
Belgium,BEL,European Region,2022/5/20,2
Belgium,BEL,European Region,2022/5/23,1
Belgium,BEL,European Region,2022/5/26,2
Belgium,BEL,European Region,2022/5/31,4
Belgium,BEL,European Region,2022/6/2,4
Belgium,BEL,European Region,2022/6/3,3
Belgium,BEL,European Region,2022/6/7,0
Belgium,BEL,European Region,2022/6/8,0
Belgium,BEL,European Region,2022/6/9,7
Belgium,BEL,European Region,2022/6/10,1
Belgium,BEL,European Region,2022/6/13,9
Belgium,BEL,European Region,2022/6/14,0
Belgium,BEL,European Region,2022/6/15,18
Belgium,BEL,European Region,2022/6/17,10
Belgium,BEL,European Region,2022/6/21,16
Belgium,BEL,European Region,2022/6/28,39
Belgium,BEL,European Region,2022/7/5,51
Belgium,BEL,European Region,2022/7/6,1
Belgium,BEL,European Region,2022/7/11,0
Belgium,BEL,European Region,2022/7/12,56
Belgium,BEL,European Region,2022/7/13,0
Belgium,BEL,European Region,2022/7/14,0
Belgium,BEL,European Region,2022/7/15,0
Belgium,BEL,European Region,2022/7/18,0
Belgium,BEL,European Region,2022/7/19,87
Belgium,BEL,European Region,2022/7/20,0
Belgium,BEL,European Region,2022/7/21,0
Belgium,BEL,European Region,2022/7/22,0
Belgium,BEL,European Region,2022/7/25,0
Belgium,BEL,European Region,2022/7/26,81
Belgium,BEL,European Region,2022/7/27,0
Belgium,BEL,European Region,2022/7/28,0
Belgium,BEL,European Region,2022/7/29,0
Belgium,BEL,European Region,2022/8/1,0
Belgium,BEL,European Region,2022/8/2,89
Belgium,BEL,European Region,2022/8/3,0
Belgium,BEL,European Region,2022/8/4,0
Belgium,BEL,European Region,2022/8/5,0
Belgium,BEL,European Region,2022/8/8,0
Belgium,BEL,European Region,2022/8/9,64
Belgium,BEL,European Region,2022/8/10,0
Belgium,BEL,European Region,2022/8/11,0
Belgium,BEL,European Region,2022/8/12,0
Belgium,BEL,European Region,2022/8/14,0
Belgium,BEL,European Region,2022/8/16,0
Belgium,BEL,European Region,2022/8/17,78
Belgium,BEL,European Region,2022/8/18,0
Belgium,BEL,European Region,2022/8/19,0
Belgium,BEL,European Region,2022/8/22,0
Belgium,BEL,European Region,2022/8/23,47
Belgium,BEL,European Region,2022/8/24,0
Belgium,BEL,European Region,2022/8/25,0
Belgium,BEL,European Region,2022/8/26,0
Belgium,BEL,European Region,2022/8/29,0
Belgium,BEL,European Region,2022/8/30,35
Belgium,BEL,European Region,2022/8/31,0
Belgium,BEL,European Region,2022/9/1,0
Belgium,BEL,European Region,2022/9/4,0
Belgium,BEL,European Region,2022/9/6,20
Belgium,BEL,European Region,2022/9/7,0
Belgium,BEL,European Region,2022/9/8,0
Belgium,BEL,European Region,2022/9/11,0
Belgium,BEL,European Region,2022/9/13,18
Belgium,BEL,European Region,2022/9/14,0
Belgium,BEL,European Region,2022/9/15,0
Belgium,BEL,European Region,2022/9/16,0
Belgium,BEL,European Region,2022/9/19,0
Belgium,BEL,European Region,2022/9/20,13
Belgium,BEL,European Region,2022/9/21,0
Belgium,BEL,European Region,2022/9/22,0
Belgium,BEL,European Region,2022/9/23,0
Belgium,BEL,European Region,2022/9/26,0
Belgium,BEL,European Region,2022/9/27,13
Belgium,BEL,European Region,2022/9/28,0
Belgium,BEL,European Region,2022/9/29,0
Belgium,BEL,European Region,2022/9/30,0
Belgium,BEL,European Region,2022/10/3,0
Belgium,BEL,European Region,2022/10/4,5
Belgium,BEL,European Region,2022/10/5,0
Belgium,BEL,European Region,2022/10/6,0
Belgium,BEL,European Region,2022/10/7,0
Belgium,BEL,European Region,2022/10/10,0
Belgium,BEL,European Region,2022/10/11,3
Belgium,BEL,European Region,2022/10/12,1
Belgium,BEL,European Region,2022/10/13,0
Belgium,BEL,European Region,2022/10/14,0
Belgium,BEL,European Region,2022/10/17,0
Belgium,BEL,European Region,2022/10/19,5
Belgium,BEL,European Region,2022/10/20,1
Belgium,BEL,European Region,2022/10/21,0
Belgium,BEL,European Region,2022/10/24,0
Belgium,BEL,European Region,2022/10/25,0
Belgium,BEL,European Region,2022/10/26,0
Bosnia and Herzegovina,BIH,European Region,2022/7/14,0
Bosnia and Herzegovina,BIH,European Region,2022/7/15,0
Bosnia and Herzegovina,BIH,European Region,2022/7/18,0
Bosnia and Herzegovina,BIH,European Region,2022/7/19,1
